id,word_count,contype_count,total_think,total_time,action_count,total_actiontime,keyboard_count,media_count,other_count,unknown_count,dc0,dc1,dc2,dc3,dc4,dc5,dc6,dc7,dc8,dc9,md0,md1,md2,md3,md4,ml0,ml1,ml2,ml3,ml4,pl0,pl1,pl2,pl3,pl4,rl0,rl1,rl2,rl3,rl4,rc0,rc1,rc2,rc3,rc4,ac0,ac1,ac2,ac3,ac4,ac5,consecutive_input_count,consecutive_input_max,consecutive_input_mean,consecutive_input_mid,consecutive_input_var
09429577,404,2082,1372291.0,1713736,3477,441443,1076,0,0,65,2953,12,2,4,12,469,13,1,2,9,3477,0,0,0,0,3477,0,0,0,0,3477,0,0,0,0,3468,9,0,0,0,3475,2,0,0,0,100,2897,471,0,9,0,109,128,25.345454545454544,15.0,789.2079338842975
0949205b,242,1195,1459767.0,1764491,2318,378681,813,9,0,28,1880,1,1,3,3,423,2,1,2,2,2318,0,0,0,0,2318,0,0,0,0,2318,0,0,0,0,2318,0,0,0,0,2317,1,0,0,0,54,1841,423,0,0,0,125,57,13.626984126984127,10.0,200.51958931720833
098c4b58,378,662,1517518.0,1759209,3780,251613,1228,0,0,53,3353,1,0,5,9,392,1,1,6,12,3780,0,0,0,0,3780,0,0,0,0,3780,0,0,0,0,3779,0,1,0,0,3777,0,0,1,2,331,3054,392,0,3,0,118,156,24.680672268907564,15.0,683.7467692959536
098f7878,541,1938,1175557.0,1714814,4954,587207,1628,0,0,71,4251,17,10,7,5,633,15,3,4,9,4954,0,0,0,0,4954,0,0,0,0,4954,0,0,0,0,4947,6,1,0,0,4949,5,0,0,0,318,3991,637,0,8,0,167,155,22.767857142857142,10.0,853.9282525510204
09a67581,974,1772,1291489.0,1829266,6406,579877,1638,0,0,119,5935,0,0,0,1,468,0,0,0,2,6406,0,0,0,0,6406,0,0,0,0,6406,0,0,0,0,6406,0,0,0,0,6406,0,0,0,0,94,5844,468,0,0,0,213,123,26.313084112149532,17.0,657.3085203947944
09bf7971,634,320,1410592.0,1765529,4239,363234,1264,0,0,79,3875,1,1,4,7,333,1,4,6,7,4239,0,0,0,0,4239,0,0,0,0,4239,0,0,0,0,4239,0,0,0,0,4239,0,0,0,0,240,3668,331,0,0,0,212,82,16.230046948356808,13.0,259.85787652361745
09ea6d33,205,28,2497204.0,2649838,1805,152997,502,0,0,25,1604,4,1,1,3,184,3,0,1,4,1805,0,0,0,0,1805,0,0,0,0,1805,0,0,0,0,1805,0,0,0,0,1805,0,0,0,0,84,1537,184,0,0,0,113,81,12.491228070175438,5.0,295.8288704216682
09eb3ce5,204,218,1700206.0,1838958,1722,141825,616,0,0,61,1465,1,3,2,2,239,2,2,3,3,1722,0,0,0,0,1722,0,0,0,0,1722,0,0,0,0,1722,0,0,0,0,1720,1,1,0,0,115,1374,233,0,0,0,127,84,9.7421875,5.0,179.55072021484375
0a1be27b,243,178,1564885.0,1829058,2293,269532,953,0,0,15,1799,12,12,7,11,426,2,7,5,12,2293,0,0,0,0,2293,0,0,0,0,2293,0,0,0,0,2293,0,0,0,0,2293,0,0,0,0,192,1676,425,0,0,0,133,88,11.514925373134329,5.0,225.56321006905767
0a21bbd6,416,1284,1403299.0,1725454,4495,354685,1948,0,0,70,3923,4,0,0,15,539,3,2,0,9,4495,0,0,0,0,4495,0,0,0,0,4495,0,0,0,0,4494,1,0,0,0,4494,1,0,0,0,999,3034,461,0,1,0,141,117,20.37323943661972,12.0,579.1353402102758
0a248634,627,1542,1261267.0,1759659,5116,523191,1781,0,0,52,4357,3,3,4,6,729,1,2,4,7,5116,0,0,0,0,5116,0,0,0,0,5116,0,0,0,0,5116,0,0,0,0,5116,0,0,0,0,290,4134,692,0,0,0,210,136,18.601895734597157,12.0,436.09743716448423
0a31d60e,288,1689,1558915.0,1847412,3344,365287,1364,0,0,83,2551,7,11,6,13,730,7,5,1,13,3344,0,0,0,0,3344,0,0,0,0,3344,0,0,0,0,3338,5,0,0,0,3343,0,1,0,0,175,2433,728,0,8,0,165,81,13.662650602409638,8.5,234.3560749020177
0a4e3aec,279,148,1534635.0,1768262,1953,236409,556,0,0,26,1802,1,2,2,8,124,0,3,3,8,1953,0,0,0,0,1953,0,0,0,0,1952,0,0,1,0,1952,0,1,0,0,1952,0,0,1,0,82,1723,146,1,1,0,74,111,22.0,9.0,770.5866666666667
0a4eae7a,238,414,1721627.0,1963355,1980,245999,868,0,0,32,1776,8,7,2,1,173,4,1,5,3,1980,0,0,0,0,1980,0,0,0,0,1980,0,0,0,0,1979,1,0,0,0,1980,0,0,0,0,262,1585,132,0,1,0,72,144,20.726027397260275,12.0,590.3358979170575
0a59a757,393,1685,1013218.0,1366735,4061,413931,1656,0,0,77,3441,1,2,9,15,567,6,1,5,14,4061,0,0,0,0,4061,0,0,0,0,4059,0,0,0,2,4057,2,1,1,0,4056,2,0,1,2,572,2912,571,2,4,0,170,87,16.04093567251462,9.0,330.1796108204234
0a98043e,305,473,1522783.0,1768841,3387,249529,1428,0,0,59,2771,0,1,1,0,611,0,1,1,1,3387,0,0,0,0,3387,0,0,0,0,3387,0,0,0,0,3387,0,0,0,0,3387,0,0,0,0,479,2356,552,0,0,0,112,114,19.858407079646017,16.0,456.45782755110037
0ad15907,306,42,1572473.0,1732069,1959,159742,518,0,0,48,1835,2,1,1,3,108,3,1,2,3,1959,0,0,0,0,1959,0,0,0,0,1959,0,0,0,0,1959,0,0,0,0,1959,0,0,0,0,60,1791,108,0,0,0,62,134,27.46031746031746,30.0,665.0103300579491
0ad30c56,548,1255,1270446.0,1761777,5622,505046,2100,0,0,62,4370,2,2,2,6,1228,3,2,3,4,5622,0,0,0,0,5622,0,0,0,0,5622,0,0,0,0,5622,0,0,0,0,5622,0,0,0,0,108,4300,1214,0,0,0,322,72,12.318885448916408,8.0,163.11503033672324
0b7d9563,239,23,1562241.0,1734992,1424,173308,294,0,0,23,1406,0,0,0,0,17,0,0,0,1,1424,0,0,0,0,1424,0,0,0,0,1424,0,0,0,0,1424,0,0,0,0,1424,0,0,0,0,32,1375,17,0,0,0,42,176,31.023255813953487,11.0,1591.3715521903732
0bcf7a38,366,46,1370699.0,1548291,2486,177832,759,0,0,47,2287,3,1,4,4,175,4,0,3,5,2486,0,0,0,0,2486,0,0,0,0,2485,0,0,1,0,2486,0,0,0,0,2485,1,0,0,0,190,2119,176,1,0,0,88,120,22.820224719101123,13.0,754.5294786011868
0bdda3d0,380,1026,1577013.0,1863941,3016,306119,791,0,0,48,2698,0,3,5,5,291,4,4,2,4,3016,0,0,0,0,3016,0,0,0,0,3016,0,0,0,0,3013,2,1,0,0,3014,2,0,0,0,42,2678,293,0,3,0,109,109,23.354545454545455,18.5,509.99247933884294
0be614b2,519,476,1443729.0,1801697,3806,365948,1014,0,0,75,3494,2,2,7,16,218,6,5,50,6,3806,0,0,0,0,3806,0,0,0,0,3806,0,0,0,0,3800,3,1,2,0,3805,1,0,0,0,166,3391,243,0,6,0,115,175,28.25,18.5,1046.1012931034484
0c0f5e03,310,1413,1408174.0,1736384,3579,351072,1388,0,0,56,2742,1,6,3,5,806,4,4,4,4,3579,0,0,0,0,3579,0,0,0,0,3579,0,0,0,0,3579,0,0,0,0,3578,0,0,1,0,97,2675,807,0,0,0,130,123,19.435114503816795,12.0,462.5358662082629
0c13191d,257,1660,1262963.0,1578360,3745,361781,1544,0,0,34,2729,6,6,4,6,967,3,10,7,7,3745,0,0,0,0,3745,0,0,0,0,3745,0,0,0,0,3741,3,1,0,0,3745,0,0,0,0,197,2606,938,0,4,0,170,114,14.24561403508772,8.0,295.9864573714989
0c3c0e97,266,101,1905280.0,2199727,2212,295531,641,0,0,33,2015,0,0,1,3,187,0,0,1,5,2212,0,0,0,0,2212,0,0,0,0,2212,0,0,0,0,2211,0,0,0,1,2212,0,0,0,0,136,1891,184,0,1,0,99,132,17.92,10.0,542.0736
0c63312a,397,554,1556243.0,1750731,2549,209695,604,0,0,49,2397,0,0,0,0,151,0,0,0,1,2549,0,0,0,0,2549,0,0,0,0,2549,0,0,0,0,2549,0,0,0,0,2549,0,0,0,0,33,2365,151,0,0,0,77,119,29.346153846153847,13.5,1100.2776134122291
0c683abf,417,1053,1371367.0,1813035,3228,467630,937,0,0,44,2841,0,0,0,0,386,0,0,0,1,3228,0,0,0,0,3228,0,0,0,0,3228,0,0,0,0,3228,0,0,0,0,3228,0,0,0,0,38,2804,386,0,0,0,118,124,22.57983193277311,12.0,665.0167361062071
0c6ae36d,228,219,2046949.0,2184374,1426,144056,340,0,0,33,1352,0,0,0,0,73,0,0,0,1,1426,0,0,0,0,1426,0,0,0,0,1426,0,0,0,0,1426,0,0,0,0,1426,0,0,0,0,27,1326,73,0,0,0,47,83,26.666666666666668,22.0,493.01388888888886
0c6dc776,503,1784,1316162.0,1709178,3784,462145,1014,0,0,86,3383,0,0,0,4,393,0,0,0,4,3784,0,0,0,0,3784,0,0,0,0,3784,0,0,0,0,3784,0,0,0,0,3784,0,0,0,0,55,3336,393,0,0,0,120,129,26.58677685950413,20.0,732.7218086196298
0c81d872,257,44,1637196.0,1795502,2110,158530,655,0,0,23,1883,6,2,2,4,202,4,3,0,4,2110,0,0,0,0,2110,0,0,0,0,2110,0,0,0,0,2110,0,0,0,0,2110,0,0,0,0,76,1832,202,0,0,0,108,116,15.825688073394495,6.0,493.94209241646325
0c97760e,449,254,1659704.0,1882323,3315,226443,964,0,0,72,2967,11,6,10,18,262,9,6,12,14,3314,0,0,0,1,3314,0,0,1,0,3315,0,0,0,0,3313,1,1,0,0,3313,1,0,1,0,172,2877,263,0,2,1,147,128,18.4527027027027,9.0,603.5991143170196
0ca05fe3,252,674,1348451.0,1801790,4252,471257,2934,0,0,30,2924,19,12,13,78,1113,13,10,8,62,4252,0,0,0,0,4252,0,0,0,0,4252,0,0,0,0,4252,0,0,0,0,4252,0,0,0,0,293,2858,1101,0,0,0,249,168,10.44,0.0,494.05440000000004
0cb03a4b,445,565,1391284.0,1808347,4087,429043,1491,0,0,80,3317,8,3,0,1,739,15,2,0,2,4087,0,0,0,0,4087,0,0,0,0,4087,0,0,0,0,4087,0,0,0,0,4087,0,0,0,0,171,3182,734,0,0,0,301,60,9.539735099337749,6.0,110.16895092320512
0cbb4d8a,414,868,1306828.0,1668434,3991,389928,1430,0,0,60,3345,9,8,11,9,569,15,5,11,9,3991,0,0,0,0,3991,0,0,0,0,3991,0,0,0,0,3984,4,3,0,0,3986,5,0,0,0,325,3082,573,0,11,0,233,97,12.175213675213675,8.5,160.1701548688728
0cdbef4c,376,592,1481183.0,1700299,3081,231830,1020,0,0,57,2577,2,2,4,6,477,1,2,4,6,3081,0,0,0,0,3081,0,0,0,0,3081,0,0,0,0,3081,0,0,0,0,3081,0,0,0,0,185,2513,383,0,0,0,163,114,14.335365853658537,10.0,266.8448468173706
0cdd67f7,508,799,1120100.0,1536750,3616,437073,967,0,0,82,3361,1,2,1,3,242,1,1,1,3,3616,0,0,0,0,3616,0,0,0,0,3616,0,0,0,0,3616,0,0,0,0,3616,0,0,0,0,148,3228,240,0,0,0,179,161,16.93888888888889,5.0,673.7907098765431
0cf8f260,231,1084,1356390.0,1755696,2658,447689,943,9,0,65,2128,3,5,13,9,465,8,4,11,12,2658,0,0,0,0,2658,0,0,0,0,2654,0,2,1,1,2655,2,0,1,0,2650,1,2,3,2,123,2058,469,4,4,0,171,83,10.970930232558139,6.0,163.78403866955108
0d0f5c6a,594,19,1581962.0,1789851,3774,208314,1019,0,0,101,3611,1,2,5,2,143,0,2,2,6,3774,0,0,0,0,3774,0,0,0,0,3774,0,0,0,0,3774,0,0,0,0,3774,0,0,0,0,258,3379,137,0,0,0,113,180,28.649122807017545,21.0,917.0172360726377
0d341ad9,205,185,1527615.0,1688855,1735,161910,600,0,0,7,1492,2,4,2,3,223,2,2,1,4,1735,0,0,0,0,1735,0,0,0,0,1735,0,0,0,0,1735,0,0,0,0,1735,0,0,0,0,230,1380,125,0,0,0,55,118,23.660714285714285,14.0,824.4384566326531
0d71be2a,408,3317,740897.0,1180835,5511,542761,2341,0,0,83,4122,1,1,8,6,1355,2,1,8,7,5511,0,0,0,0,5511,0,0,0,0,5511,0,0,0,0,5509,1,0,1,0,5510,0,0,1,0,322,3832,1355,0,2,0,202,86,17.886699507389164,12.0,306.48469994418696
0d9a48c8,776,1505,1456969.0,1865012,5628,439049,1452,0,0,125,5148,0,0,2,4,466,0,0,3,5,5628,0,0,0,0,5628,0,0,0,0,5628,0,0,0,0,5628,0,0,0,0,5627,0,0,1,0,111,5050,467,0,0,0,177,126,27.382022471910112,21.0,693.6068678197197
0d9d8d5c,221,300,1644762.0,1831491,1527,198073,444,0,0,12,1383,0,0,0,0,143,0,0,0,1,1527,0,0,0,0,1527,0,0,0,0,1527,0,0,0,0,1527,0,0,0,0,1527,0,0,0,0,76,1332,119,0,0,0,65,90,19.196969696969695,14.5,380.4915059687787
0e1ed32d,334,725,1551537.0,1925068,2438,418729,549,0,0,59,2295,1,3,1,2,126,2,3,1,4,2438,0,0,0,0,2438,0,0,0,0,2438,0,0,0,0,2438,0,0,0,0,2438,0,0,0,0,52,2262,124,0,0,0,92,89,23.333333333333332,17.0,443.6630824372761
0e45ff80,321,727,1496818.0,1752080,2743,278263,994,0,0,22,2250,1,0,1,7,470,3,4,1,6,2743,0,0,0,0,2743,0,0,0,0,2743,0,0,0,0,2743,0,0,0,0,2742,0,0,1,0,81,2191,471,0,0,0,227,69,8.614035087719298,6.0,98.74576792859341
0e47a081,547,2147,1356283.0,1818994,5768,534456,2232,0,0,78,4744,32,43,12,17,851,21,11,14,23,5768,0,0,0,0,5768,0,0,0,0,5768,0,0,0,0,5764,3,1,0,0,5759,5,2,2,0,614,4290,860,0,4,0,268,122,14.95539033457249,8.0,339.224775777007
0e6b2690,378,705,1518527.0,1773227,2344,287860,588,0,0,60,2240,0,0,2,4,92,0,0,2,4,2344,0,0,0,0,2344,0,0,0,0,2344,0,0,0,0,2344,0,0,0,0,2344,0,0,0,0,82,2174,88,0,0,0,66,87,31.46268656716418,26.0,643.8008465137002
0e7d541e,710,542,1288278.0,1833636,5000,554347,1386,0,0,47,4628,2,2,8,11,333,4,2,2,8,5000,0,0,0,0,5000,0,0,0,0,5000,0,0,0,0,5000,0,0,0,0,5000,0,0,0,0,281,4390,329,0,0,0,168,138,24.98224852071006,13.0,941.6269038198943
0e8c5c2d,539,235,1406855.0,1765983,4160,359620,1253,0,0,68,3682,5,1,1,11,446,6,1,2,5,4160,0,0,0,0,4160,0,0,0,0,4160,0,0,0,0,4157,3,0,0,0,4157,2,1,0,0,197,3536,423,0,4,0,179,150,18.65,9.0,573.938611111111
0e8ff5f0,428,1313,1306912.0,1702678,4736,424749,1670,0,0,66,3897,72,20,34,38,564,29,18,24,40,4736,0,0,0,0,4736,0,0,0,0,4736,0,0,0,0,4723,11,1,1,0,4726,6,3,1,0,495,3619,609,0,13,0,185,113,18.467741935483872,11.0,380.03390565383285
0e92a174,336,939,1442619.0,1742933,4392,306040,1647,0,0,75,3344,5,6,12,13,952,9,18,15,18,4392,0,0,0,0,4392,0,0,0,0,4391,0,0,1,0,4380,4,8,0,0,4384,3,2,3,0,153,3272,954,1,12,0,201,89,15.202970297029703,10.0,303.9835555337712
0e92f6e6,508,1520,1206503.0,1593369,3750,439039,1017,0,0,58,3368,8,4,7,12,327,4,6,5,9,3750,0,0,0,0,3750,0,0,0,0,3750,0,0,0,0,3748,1,1,0,0,3746,1,3,0,0,107,3314,327,0,2,0,144,123,21.868965517241378,14.0,587.8931747919145
0e94f89a,306,1390,1414098.0,1715429,4489,332752,2064,0,0,74,3633,0,1,8,7,828,1,0,5,6,4489,0,0,0,0,4489,0,0,0,0,4489,0,0,0,0,4489,0,0,0,0,4488,0,0,1,0,753,2907,829,0,0,0,151,109,18.138157894736842,12.0,484.1059123961218
0eb6deb6,255,60,1634520.0,1808555,1730,175753,522,0,0,26,1530,3,1,3,11,165,0,0,0,17,1730,0,0,0,0,1730,0,0,0,0,1730,0,0,0,0,1730,0,0,0,0,1730,0,0,0,0,102,1499,129,0,0,0,70,100,20.140845070422536,13.0,478.9660781590954
0ef51d77,433,1974,1422313.0,1795737,3888,445201,1297,0,0,69,3363,6,5,18,61,340,9,10,19,57,3888,0,0,0,0,3888,0,0,0,0,3886,0,0,0,2,3879,7,2,0,0,3884,1,1,0,2,457,3096,324,2,9,0,150,107,19.516556291390728,12.0,471.9848252269638
0efdfcb9,467,163,1503909.0,1717464,3671,214818,1077,4,0,55,3205,4,5,0,5,441,2,3,1,5,3671,0,0,0,0,3671,0,0,0,0,3671,0,0,0,0,3671,0,0,0,0,3670,1,0,0,0,79,3152,440,0,0,0,154,109,19.348387096774193,14.0,403.3495941727367
0f2b0127,227,103,1485639.0,1717816,2098,235154,729,0,0,24,1741,11,2,14,77,186,3,4,2,58,2098,0,0,0,0,2098,0,0,0,0,2098,0,0,0,0,2098,0,0,0,0,2098,0,0,0,0,284,1648,166,0,0,0,88,76,17.53932584269663,14.0,253.9787905567479
0f2d2bc2,281,562,1505535.0,1773067,2926,283556,942,0,0,75,2515,12,15,11,9,321,11,12,8,12,2926,0,0,0,0,2926,0,0,0,0,2926,0,0,0,0,2922,4,0,0,0,2920,0,5,1,0,231,2371,316,0,8,0,179,68,12.177777777777777,9.0,164.8239506172839
0f53e40a,494,1686,1165526.0,1685514,5237,586470,1740,0,0,84,4248,3,0,2,9,963,1,0,3,8,5237,0,0,0,0,5237,0,0,0,0,5237,0,0,0,0,5237,0,0,0,0,5237,0,0,0,0,111,4163,963,0,0,0,386,65,9.762273901808786,7.0,96.96157415753594
0f825609,246,515,1101693.0,1255232,1711,174712,398,0,0,22,1605,0,0,1,0,101,2,0,1,1,1711,0,0,0,0,1711,0,0,0,0,1711,0,0,0,0,1710,1,0,0,0,1710,1,0,0,0,38,1570,102,0,1,0,59,141,25.2,16.5,650.0266666666666
0f99d42f,624,219,1378623.0,1723918,4334,347253,1251,0,0,64,4180,2,1,3,3,135,1,0,1,8,4334,0,0,0,0,4334,0,0,0,0,4334,0,0,0,0,4334,0,0,0,0,4334,0,0,0,0,469,3744,121,0,0,0,115,121,31.28448275862069,21.5,969.0138971462543
0fa3f386,231,142,1497560.0,1703145,1840,206878,469,0,0,41,1683,4,3,4,1,139,0,1,3,2,1840,0,0,0,0,1840,0,0,0,0,1840,0,0,0,0,1840,0,0,0,0,1840,0,0,0,0,94,1630,116,0,0,0,59,97,26.2,21.0,586.7266666666667
10001c3f,741,2206,1314581.0,1776055,5926,527090,1732,0,0,152,5217,1,0,1,9,687,0,0,0,11,5926,0,0,0,0,5926,0,0,0,0,5926,0,0,0,0,5926,0,0,0,0,5926,0,0,0,0,245,5050,631,0,0,0,245,136,19.536585365853657,11.0,527.6958159825501
1031137e,596,2197,1323224.0,1781183,4624,531383,1424,0,0,71,4010,0,0,0,6,600,0,0,0,8,4624,0,0,0,0,4624,0,0,0,0,4624,0,0,0,0,4624,0,0,0,0,4624,0,0,0,0,95,3930,599,0,0,0,203,100,18.269607843137255,13.0,346.226331218762
104e2177,355,695,1437842.0,1684765,3751,257679,1433,0,0,60,3062,0,0,7,7,655,2,0,8,10,3751,0,0,0,0,3751,0,0,0,0,3750,0,0,0,1,3751,0,0,0,0,3747,1,0,1,2,273,2820,657,1,0,0,240,69,10.70954356846473,6.0,148.18119522735492
10894203,469,532,1438235.0,1736607,3663,303862,1049,0,0,61,3254,4,7,9,10,355,0,4,8,12,3663,0,0,0,0,3663,0,0,0,0,3662,0,0,0,1,3663,0,0,0,0,3662,0,0,0,1,175,3133,354,1,0,0,175,112,16.806818181818183,3.0,594.4172262396694
10967045,438,227,1497803.0,1797153,3422,301843,1041,0,0,31,2956,10,9,15,12,409,4,0,0,7,3422,0,0,0,0,3422,0,0,0,0,3422,0,0,0,0,3422,0,0,0,0,3422,0,0,0,0,94,2920,408,0,0,0,117,159,23.75423728813559,8.0,1107.1345159436949
10986aaa,509,1761,1418550.0,1801748,4657,428715,1746,0,0,76,3859,8,8,5,29,708,9,9,5,17,4657,0,0,0,0,4657,0,0,0,0,4657,0,0,0,0,4651,3,2,1,0,4655,1,1,0,0,578,3533,540,0,6,0,191,90,17.411458333333332,10.0,359.5546603732639
10989e65,388,1155,1322855.0,1702281,3207,419882,1213,0,0,36,2713,1,3,4,20,442,6,2,2,14,3207,0,0,0,0,3207,0,0,0,0,3207,0,0,0,0,3207,0,0,0,0,3205,2,0,0,0,345,2463,399,0,0,0,185,84,12.25268817204301,8.0,249.5114175049139
10a8ffbc,393,395,1431887.0,1784236,2972,369783,875,0,0,7,2567,0,1,0,1,400,0,1,0,2,2972,0,0,0,0,2972,0,0,0,0,2972,0,0,0,0,2972,0,0,0,0,2972,0,0,0,0,20,2552,400,0,0,0,139,97,17.235714285714284,11.0,350.0087244897959
10d00394,431,1346,1430896.0,1774785,4514,371131,1496,0,0,65,3700,1,3,3,3,787,2,1,7,7,4514,0,0,0,0,4514,0,0,0,0,4514,0,0,0,0,4514,0,0,0,0,4513,0,0,1,0,153,3578,783,0,0,0,211,106,15.88679245283019,9.0,322.43058027767887
10eafbce,261,1276,1488675.0,1772365,3014,314310,1223,0,0,25,2453,1,0,1,2,550,1,0,3,3,3014,0,0,0,0,3014,0,0,0,0,3014,0,0,0,0,3014,0,0,0,0,3014,0,0,0,0,369,2134,511,0,0,0,129,89,15.423076923076923,10.0,300.10562130177516
1102ab6c,395,965,961516.0,1333637,3633,403313,993,0,0,54,3196,0,0,1,2,431,0,0,0,3,3633,0,0,0,0,3633,0,0,0,0,3633,0,0,0,0,3632,0,0,0,1,3633,0,0,0,0,50,3151,431,0,1,0,140,136,21.354609929078013,15.0,636.4983652733769
110982e4,325,1423,1494803.0,1732479,2366,319011,682,0,0,30,2112,0,0,0,1,251,0,0,0,2,2366,0,0,0,0,2366,0,0,0,0,2366,0,0,0,0,2366,0,0,0,0,2366,0,0,0,0,65,2053,248,0,0,0,106,100,18.19626168224299,11.0,418.494191632457
11612565,210,108,2819699.0,2953786,1331,137068,333,0,0,22,1270,3,0,1,0,52,2,1,1,1,1331,0,0,0,0,1331,0,0,0,0,1331,0,0,0,0,1331,0,0,0,0,1331,0,0,0,0,37,1245,49,0,0,0,43,174,27.34090909090909,20.0,1002.8155991735537
1165aac7,433,125,1398622.0,1852658,3257,455807,658,0,0,62,3142,2,1,0,0,108,2,1,0,1,3257,0,0,0,0,3257,0,0,0,0,3257,0,0,0,0,3257,0,0,0,0,3257,0,0,0,0,89,3054,114,0,0,0,87,140,33.71590909090909,24.5,934.2715650826448
118107cc,139,559,1508036.0,1690528,1847,196945,587,0,0,39,1533,5,6,7,4,264,1,13,6,8,1847,0,0,0,0,1847,0,0,0,0,1847,0,0,0,0,1847,0,0,0,0,1836,0,8,2,1,70,1504,273,0,0,0,87,113,16.113636363636363,9.0,379.850723140496
1183579c,202,131,1388008.0,1602825,1835,216181,497,0,0,15,1632,9,4,3,4,164,4,5,4,6,1835,0,0,0,0,1835,0,0,0,0,1835,0,0,0,0,1834,1,0,0,0,1834,0,0,0,1,57,1614,163,0,1,0,52,121,29.471698113207548,8.0,1340.4756140975437
11938f53,323,232,1685306.0,1862350,2780,181311,1110,0,0,47,2526,0,1,0,1,249,0,1,0,2,2780,0,0,0,0,2780,0,0,0,0,2780,0,0,0,0,2780,0,0,0,0,2780,0,0,0,0,468,2063,249,0,0,0,115,67,16.79310344827586,13.0,223.38822829964326
11c44718,244,1184,1447176.0,1812991,3913,386767,1731,0,8,34,3239,141,24,24,99,212,32,15,26,101,3913,0,0,0,0,3913,0,0,0,0,3906,7,0,0,0,3907,4,2,0,0,3911,0,0,1,1,1200,2547,146,7,13,0,130,128,18.458015267175572,10.0,536.9657945341181
1201aaf5,349,1712,1409817.0,1719838,3289,370495,1450,0,0,52,2763,6,11,87,3,336,5,3,67,8,3289,0,0,0,0,3289,0,0,0,0,3289,0,0,0,0,3288,1,0,0,0,3288,0,1,0,0,833,2258,197,0,1,0,87,94,24.681818181818183,15.5,590.8760330578511
121b7be1,257,1313,885933.0,1112293,2790,261178,918,0,0,51,2280,3,3,4,2,485,3,5,2,3,2790,0,0,0,0,2790,0,0,0,0,2790,0,0,0,0,2787,2,1,0,0,2790,0,0,0,0,92,2210,485,0,3,0,81,147,25.975609756097562,14.5,1088.8774538964901
12251b80,335,125,1550306.0,1760462,2699,210156,762,0,0,52,2378,2,4,3,1,296,5,5,3,2,2699,0,0,0,0,2699,0,0,0,0,2699,0,0,0,0,2695,4,0,0,0,2698,0,1,0,0,49,2347,296,0,7,0,84,133,26.623529411764707,18.0,759.2935640138408
12552ba4,283,223,1589200.0,1744870,2064,157428,598,0,0,38,1901,4,2,3,6,131,5,2,3,7,2064,0,0,0,0,2064,0,0,0,0,2064,0,0,0,0,2061,3,0,0,0,2063,1,0,0,0,252,1758,49,0,5,0,72,120,23.10958904109589,13.0,666.4537436667293
1255ca43,329,2229,1283425.0,1727895,5355,451023,3069,0,0,51,3657,20,22,99,227,954,20,35,95,226,5355,0,0,0,0,5355,0,0,0,0,5355,0,0,0,0,5355,0,0,0,0,5355,0,0,0,0,1721,2778,856,0,0,0,201,64,12.762376237623762,9.0,159.49799039309872
128d8837,345,1122,1460606.0,1792184,4066,346936,1598,0,0,47,3097,3,3,4,20,924,1,1,1,12,4066,0,0,0,0,4066,0,0,0,0,4066,0,0,0,0,4065,1,0,0,0,4065,0,0,0,1,133,3008,924,0,1,0,193,112,14.515463917525773,10.0,263.02295674354343
12a1c58e,303,28,1436819.0,1638115,2067,201654,556,0,0,35,1996,1,3,3,2,47,6,3,2,4,2067,0,0,0,0,2067,0,0,0,0,2067,0,0,0,0,2066,1,0,0,0,2067,0,0,0,0,187,1833,42,0,5,0,37,178,47.26315789473684,26.5,2550.08864265928
12a29027,584,1980,1253854.0,1696529,5376,507165,1952,0,0,74,4955,2,1,2,11,393,1,0,2,9,5376,0,0,0,0,5376,0,0,0,0,5376,0,0,0,0,5374,1,0,0,1,5375,0,0,0,1,801,4178,395,0,2,0,169,135,23.58823529411765,16.5,672.512802768166
12b11af1,306,2554,1190463.0,1673302,5023,543942,2286,9,0,104,3513,0,5,1,13,1469,0,8,1,13,5023,0,0,0,0,5023,0,0,0,0,5022,0,0,0,1,5022,0,1,0,0,5017,0,3,1,2,204,3348,1469,1,1,0,250,107,12.346613545816734,8.0,213.93962000603165
12c0c19b,277,2159,1291890.0,1684587,3869,434941,2009,0,0,39,2856,4,8,5,2,985,0,1,0,8,3869,0,0,0,0,3869,0,0,0,0,3869,0,0,0,0,3869,0,0,0,0,3868,0,0,0,1,1271,2204,394,0,0,0,128,82,16.100775193798448,11.0,288.75728622078003
12d2369f,535,604,1466673.0,1795398,4460,334795,1387,0,0,71,3876,11,5,9,10,517,7,7,11,7,4460,0,0,0,0,4460,0,0,0,0,4460,0,0,0,0,4457,2,1,0,0,4458,0,0,2,0,205,3734,518,0,3,0,248,106,14.0,5.0,378.859437751004
12e6279b,299,134,1539819.0,1752522,2628,212773,837,0,0,31,2245,1,2,2,4,368,0,1,1,4,2628,0,0,0,0,2628,0,0,0,0,2628,0,0,0,0,2628,0,0,0,0,2628,0,0,0,0,114,2164,349,0,1,0,81,159,25.402439024390244,14.5,836.5575550267698
12ed90ad,256,496,1506081.0,1706196,2162,214037,726,0,0,30,1929,2,1,3,12,201,2,2,2,8,2162,0,0,0,0,2162,0,0,0,0,2162,0,0,0,0,2158,2,1,1,0,2161,0,1,0,0,134,1771,253,0,4,0,93,88,17.861702127659573,12.5,356.0978949751019
